Y_pred	Y_test
4	4
4	4
16	16
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	16
16	16
13	16
16	16
4	4
8	4
4	4
4	4
16	16
16	16
8	8
16	16
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	16
4	3
4	4
4	4
15	15
4	4
4	3
4	4
4	4
8	7
4	16
4	4
3	3
4	3
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	4
16	16
4	4
4	4
16	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	3
16	3
16	4
4	4
4	4
4	8
4	4
4	4
4	4
4	4
16	4
4	4
4	4
4	4
4	4
16	9
4	16
4	4
4	4
4	4
4	4
4	4
4	16
4	16
16	16
16	16
16	16
4	4
4	4
4	3
4	16
16	16
4	4
4	16
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	11
4	4
4	3
4	4
16	16
4	11
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	4
4	4
4	4
4	4
15	15
16	16
16	16
4	4
4	4
4	8
4	4
4	4
4	4
4	16
4	4
4	3
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	16
4	4
4	4
4	16
4	4
16	16
4	4
4	13
4	4
4	4
4	16
4	4
4	4
4	4
4	3
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	3
4	4
4	3
16	16
16	16
4	4
16	16
4	4
8	8
16	3
4	4
16	16
16	16
4	4
16	3
16	16
4	16
13	13
4	4
4	16
4	4
4	16
4	16
4	3
16	16
16	16
4	4
4	3
16	16
4	4
4	4
16	4
4	4
4	4
4	4
3	16
16	16
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
16	16
4	4
4	4
16	4
4	4
4	3
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
16	4
4	4
13	16
4	4
16	16
4	4
3	4
4	4
4	4
4	4
4	3
16	4
16	16
4	4
4	16
4	3
16	16
4	4
4	4
4	4
16	4
4	16
4	4
4	4
4	4
4	4
4	4
16	3
4	4
16	16
4	4
4	4
4	4
3	3
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	16
16	16
4	4
16	16
4	3
4	4
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
16	4
16	16
4	4
4	4
4	4
4	16
16	16
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
4	3
13	13
4	3
4	4
4	4
16	4
4	4
4	16
4	4
4	16
16	16
4	4
4	3
16	16
4	14
4	4
4	4
4	4
4	4
4	4
16	16
16	16
16	16
4	16
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
16	16
8	4
4	4
4	16
16	16
4	4
16	16
4	4
16	16
4	4
4	4
4	16
4	16
4	4
4	4
16	16
4	4
4	12
4	4
16	16
16	16
4	4
4	4
11	13
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
16	4
4	4
4	4
16	4
3	3
16	3
4	4
4	4
4	4
16	16
4	4
4	16
16	16
4	4
4	4
4	16
4	3
4	4
16	16
16	16
6	8
4	4
4	4
16	16
4	4
4	4
16	4
4	4
4	4
16	16
4	4
8	4
4	4
16	16
4	4
4	16
4	4
4	3
4	4
4	4
16	4
16	4
16	16
4	4
4	4
4	4
16	4
4	4
4	4
4	3
4	4
16	16
4	4
13	13
4	4
4	4
4	4
4	3
4	4
4	4
16	16
16	4
4	4
4	4
13	13
4	3
4	3
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	16
4	4
4	4
4	4
16	16
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
16	4
16	16
4	4
16	16
13	11
4	4
4	4
4	4
16	16
16	16
4	4
4	4
16	16
16	16
4	4
4	4
4	4
4	16
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
3	3
4	4
4	7
4	4
4	3
4	4
4	3
4	4
4	4
4	3
4	4
4	4
16	16
4	16
16	16
4	4
4	4
16	16
4	4
4	4
4	4
16	16
16	16
4	4
4	4
4	4
4	16
16	16
4	4
4	4
4	3
4	4
16	16
4	4
16	4
16	16
8	6
16	16
4	4
4	4
16	3
4	3
4	4
4	4
13	13
4	4
4	4
4	4
4	4
16	16
4	3
16	16
16	16
16	16
4	4
4	4
13	13
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	4
16	4
13	13
4	3
4	4
4	4
4	4
4	16
4	4
4	16
4	4
4	4
4	4
4	3
16	16
16	16
4	4
4	4
16	3
13	13
4	4
3	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	4
4	4
16	16
4	4
16	4
4	4
4	4
8	8
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	4
16	3
4	4
4	4
4	4
16	16
4	3
4	16
16	16
4	4
4	4
4	4
8	6
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
16	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	3
4	4
16	16
4	4
4	4
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	4
3	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	3
4	16
16	16
16	16
4	4
4	4
16	4
16	16
8	8
4	4
4	4
4	16
4	4
4	4
4	3
4	3
4	4
4	3
4	16
16	16
4	4
4	4
4	4
16	16
4	4
4	4
4	4
16	3
4	4
4	4
4	4
4	4
13	14
16	16
4	16
16	16
16	16
16	16
16	16
4	4
11	11
4	4
4	6
13	13
4	4
4	4
16	16
4	4
4	4
4	4
16	16
16	16
4	4
4	3
8	8
4	4
4	4
4	4
11	12
4	4
4	4
4	4
4	4
4	4
4	8
4	4
4	4
16	4
4	4
4	3
4	4
16	16
4	4
4	4
4	4
16	16
4	16
13	13
16	16
16	16
4	4
4	16
4	4
4	16
4	4
4	4
4	4
4	4
4	4
3	3
16	16
4	4
4	4
16	4
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
16	16
8	3
16	4
4	4
4	4
4	4
13	13
4	4
4	4
4	4
4	4
4	4
4	4
4	4
3	3
16	16
4	4
8	8
4	4
4	16
16	16
4	11
4	6
4	4
4	4
4	4
4	4
4	4
4	4
8	4
16	3
4	4
4	4
8	8
4	4
4	16
16	16
4	4
4	4
16	16
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	4
16	16
4	4
4	3
4	4
4	4
4	4
4	16
4	4
4	11
4	3
4	4
4	4
4	4
4	3
4	4
4	16
4	4
4	3
4	16
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
16	3
16	16
16	16
4	4
4	4
16	16
4	16
4	4
4	4
4	4
4	4
16	4
4	4
8	8
4	4
4	16
4	4
4	4
4	4
16	16
4	4
16	16
4	4
16	4
4	4
4	16
4	4
16	3
4	4
16	16
16	16
4	4
4	4
4	4
4	4
4	4
4	4
16	16
16	16
4	4
4	4
16	16
4	4
13	16
4	16
13	4
4	4
4	3
4	4
4	4
16	16
16	3
4	3
4	4
16	16
16	16
4	4
4	4
16	4
4	4
4	4
11	11
4	4
4	4
4	4
16	16
4	4
4	4
16	16
16	9
8	8
4	16
4	4
4	4
16	4
8	8
4	3
4	4
4	4
8	8
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	16
16	16
4	4
4	4
4	4
4	16
16	16
4	4
3	16
4	4
4	4
4	3
4	4
4	4
13	4
4	4
4	16
16	16
4	4
4	4
4	16
16	16
4	3
16	16
4	4
4	4
4	4
4	4
13	14
4	3
16	16
4	4
4	4
4	4
4	4
4	16
4	3
16	16
3	4
4	4
4	4
16	4
4	4
4	16
4	4
4	4
16	16
4	4
4	4
13	13
4	4
4	3
4	16
4	4
16	16
4	4
4	3
4	4
16	16
4	4
3	3
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
16	16
4	3
4	4
4	16
4	16
4	4
4	4
3	4
4	4
4	4
4	4
3	3
4	3
4	4
13	13
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
16	16
4	4
16	16
16	16
4	4
4	4
4	4
16	4
4	4
4	4
4	4
16	4
4	4
4	4
16	16
4	4
16	16
4	4
4	4
4	4
16	16
4	4
4	4
4	16
4	4
4	4
4	4
4	4
11	4
16	16
4	3
4	3
4	3
4	4
16	16
4	3
4	4
4	3
4	4
8	8
16	16
4	4
4	4
4	4
16	4
16	4
4	4
16	16
4	16
4	16
4	4
4	3
4	4
4	4
4	4
4	4
16	16
13	13
4	4
4	4
4	4
4	4
16	16
4	4
3	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	4
4	4
4	4
4	4
16	16
4	4
16	16
4	4
4	16
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	16
4	4
16	16
4	4
4	4
4	16
4	4
4	16
4	4
13	13
4	4
4	16
4	4
4	4
4	4
4	16
16	16
4	4
4	16
4	4
16	16
4	4
4	4
8	8
4	4
16	16
16	16
4	4
16	4
16	16
4	4
4	4
16	16
4	4
4	4
4	4
16	16
16	3
16	16
16	4
16	16
16	16
4	4
4	4
16	4
4	4
4	4
11	11
3	3
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	3
4	4
16	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	3
4	4
4	4
4	3
4	3
13	13
4	3
16	4
4	16
4	13
16	16
4	4
4	4
16	16
4	4
4	4
4	4
4	4
8	16
16	16
13	13
4	16
4	4
4	16
4	4
4	4
4	3
11	4
8	7
4	4
4	4
4	4
4	4
16	16
13	13
16	4
4	4
16	4
4	4
4	4
16	16
16	16
8	7
4	4
16	16
16	3
13	16
4	4
4	4
16	16
4	4
4	4
4	4
4	16
16	4
4	4
4	16
16	3
3	3
4	4
4	4
16	16
4	3
4	16
4	4
4	4
16	16
16	16
4	4
4	4
16	16
16	16
4	3
4	4
4	4
16	3
16	16
4	4
4	4
16	16
16	16
13	4
16	16
4	4
16	16
4	4
4	5
4	4
4	4
16	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
3	4
16	16
4	4
4	4
16	3
13	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
8	8
4	4
4	4
4	4
4	4
16	16
4	4
16	16
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
13	13
4	4
16	16
13	13
4	4
4	4
4	4
4	4
16	4
4	4
4	4
4	16
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
16	4
4	3
4	4
4	4
16	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	16
4	4
4	16
4	3
4	16
4	4
4	4
4	16
16	16
4	4
13	13
16	4
4	3
16	16
4	3
16	16
4	4
4	4
4	4
4	3
4	4
4	4
4	4
4	16
4	4
4	4
16	16
4	4
16	16
4	4
4	4
16	16
16	16
4	4
13	13
4	4
4	4
4	4
4	4
4	4
4	4
4	4
13	13
4	4
4	4
4	12
16	16
4	4
4	3
16	16
16	16
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	16
4	3
4	4
16	16
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
3	4
4	4
4	4
4	4
4	4
4	4
4	3
4	16
4	4
16	16
4	4
4	4
4	4
16	16
4	4
16	16
4	4
4	4
16	16
4	4
4	4
16	16
4	3
4	4
4	4
4	4
16	4
16	16
4	4
13	11
4	4
16	16
16	16
4	4
16	16
4	4
16	4
4	3
11	13
16	16
4	4
4	4
4	16
4	4
4	4
4	16
4	4
4	4
4	4
16	16
4	4
4	4
4	3
13	13
13	12
4	3
4	4
4	4
4	4
4	3
4	4
13	13
16	16
4	3
4	4
16	16
4	4
16	16
4	4
4	4
16	16
16	16
4	4
4	4
16	16
4	4
16	3
16	16
16	4
4	4
4	4
16	4
4	4
16	4
4	4
4	4
4	16
4	4
13	14
4	4
4	4
16	16
4	4
4	4
4	4
4	4
16	16
4	4
16	16
4	3
4	4
16	4
8	7
4	4
16	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	16
16	16
4	4
4	16
4	4
4	4
4	4
4	3
16	4
4	4
4	4
4	4
16	16
4	4
16	16
4	3
4	4
4	4
8	8
16	16
4	4
4	4
4	4
3	4
4	4
16	16
4	4
4	4
16	16
4	4
4	4
16	16
8	7
4	3
4	4
16	16
4	4
4	3
16	16
3	4
16	16
4	4
4	4
4	4
13	16
16	4
4	4
4	16
16	16
16	4
4	4
4	4
4	3
4	4
8	8
13	4
4	16
4	3
16	16
4	4
4	4
16	3
4	4
16	9
4	4
16	16
8	4
4	4
4	3
16	16
4	4
4	16
4	4
4	4
16	16
4	4
4	3
4	4
16	4
13	13
4	4
4	4
16	16
4	4
4	4
16	16
4	3
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	16
8	6
4	4
4	3
4	4
4	4
16	16
4	3
4	4
16	16
4	3
4	4
4	16
4	4
4	4
4	4
4	16
15	16
4	16
4	4
4	4
4	4
8	6
13	4
4	4
16	16
4	16
4	4
4	4
4	4
16	4
4	4
15	15
4	16
16	16
4	4
4	4
4	3
16	16
8	16
4	4
4	4
13	14
16	16
4	16
4	4
4	3
4	4
4	4
4	16
4	4
16	16
4	4
16	16
4	4
16	16
16	16
4	4
4	4
4	4
4	3
16	3
4	3
13	13
4	4
16	16
4	4
4	4
4	3
16	16
4	4
16	16
16	16
4	16
4	4
4	16
16	16
4	4
4	4
4	4
4	4
16	16
16	16
16	16
4	4
4	4
16	4
4	3
16	16
16	16
4	16
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
13	14
16	16
4	3
16	16
13	16
4	3
16	4
4	4
4	3
4	4
16	16
4	4
4	4
16	16
4	4
4	4
16	4
4	4
4	3
4	16
4	4
4	4
4	4
4	16
4	4
16	4
3	16
16	16
16	16
4	4
3	3
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	3
13	13
4	3
16	3
4	4
4	4
8	16
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
16	16
8	8
4	4
4	4
4	4
4	3
4	3
4	4
4	3
4	4
4	4
4	4
4	4
8	6
4	3
4	4
16	16
4	4
16	16
16	16
4	4
4	4
16	16
4	16
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	3
4	4
16	4
4	16
4	4
4	3
4	4
16	16
3	3
16	3
4	4
4	16
16	16
16	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
15	15
4	4
16	4
4	4
4	4
4	4
16	16
16	16
4	4
3	16
4	4
4	4
13	14
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
3	4
4	4
4	4
16	16
4	4
4	16
16	16
4	4
4	4
4	4
4	4
8	8
4	4
4	4
4	4
4	4
4	4
11	4
4	4
4	4
4	16
4	4
4	4
4	4
4	3
4	4
16	16
4	4
4	4
4	4
4	4
16	16
4	3
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	16
4	4
11	11
4	4
4	4
4	4
4	3
4	4
16	16
16	4
4	4
4	4
4	3
4	16
16	16
4	4
16	16
4	13
4	4
4	4
4	4
16	16
4	4
4	4
4	4
3	3
4	4
4	4
4	4
16	16
4	7
4	4
16	16
4	16
4	4
4	3
16	3
16	7
8	8
4	16
4	4
4	6
4	4
4	4
4	4
4	4
4	4
3	4
4	3
16	16
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
13	14
4	4
16	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	4
4	4
4	4
16	16
4	4
16	16
4	4
4	4
4	3
4	16
4	4
4	16
13	11
4	4
4	4
4	4
4	4
4	6
4	4
4	4
4	4
4	3
4	4
4	4
4	3
4	3
16	16
4	4
4	4
4	4
4	4
4	16
4	4
4	4
16	4
4	4
4	4
4	4
8	4
4	4
16	16
4	4
4	4
4	4
4	3
4	4
4	4
4	16
4	4
4	4
16	4
16	3
8	4
4	16
4	4
4	4
4	3
4	4
4	4
16	4
16	16
4	3
16	16
4	4
4	4
4	4
4	4
16	16
4	16
4	4
16	16
4	4
4	4
4	4
4	4
4	4
16	3
16	3
4	4
4	4
16	4
4	4
4	4
4	4
4	4
4	4
16	4
4	3
4	3
4	4
4	4
4	4
4	4
4	4
16	3
4	4
4	4
16	16
4	4
4	4
4	4
4	16
4	3
4	16
4	4
16	16
4	4
16	16
4	4
4	4
3	3
4	4
4	3
4	4
16	16
16	16
16	16
4	4
4	4
4	4
16	16
4	4
4	16
4	3
16	16
16	16
8	6
16	16
16	3
16	16
4	4
4	4
4	4
16	4
4	4
4	4
4	4
16	16
16	16
4	4
16	3
11	13
4	4
4	3
16	4
4	4
4	16
4	4
4	4
4	4
16	16
4	4
4	4
4	4
13	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
8	8
4	16
16	16
16	16
4	16
4	4
4	4
16	16
13	13
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
4	4
16	4
4	4
4	4
16	3
16	3
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	8
4	4
4	4
4	3
4	16
4	4
4	4
4	4
8	8
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	3
16	16
4	4
4	3
16	3
16	16
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
16	4
4	4
4	3
4	4
4	4
16	16
4	3
4	4
3	4
16	16
4	4
4	4
4	4
4	4
4	16
4	4
16	4
4	4
13	4
4	4
4	4
4	3
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	3
4	4
16	3
16	3
4	4
4	4
16	3
4	3
4	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	16
4	4
4	4
4	4
4	3
13	14
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
16	16
16	16
4	4
4	4
4	4
4	16
4	4
16	16
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
13	13
4	4
4	4
13	13
16	16
4	4
4	3
4	4
16	16
4	4
4	16
4	3
16	16
4	16
16	16
4	4
4	4
4	16
4	5
16	16
4	16
16	16
4	3
4	4
4	4
16	4
13	13
4	16
4	4
4	4
16	16
16	16
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
16	16
16	4
13	13
4	4
16	4
16	16
4	4
4	4
4	4
16	3
16	16
4	4
4	4
4	4
16	16
4	4
16	16
16	4
4	4
4	4
4	16
16	16
16	16
4	4
4	4
16	16
8	4
4	4
11	11
4	4
4	3
4	3
4	4
3	3
4	4
4	4
4	4
4	4
16	16
4	4
16	16
16	4
4	16
4	4
4	4
4	4
4	4
4	16
16	4
4	4
4	3
4	4
4	4
4	4
16	3
4	4
4	4
4	4
4	3
4	4
4	4
4	4
16	3
4	16
16	16
4	16
4	3
4	4
4	4
4	4
4	4
16	16
4	4
4	4
13	13
4	3
8	4
4	4
4	16
8	4
4	4
4	4
4	4
4	4
4	4
4	16
16	16
4	4
4	4
4	4
4	4
13	13
4	4
4	4
4	4
4	16
4	4
3	3
4	4
4	3
16	16
16	16
4	3
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	3
4	4
16	16
4	4
4	4
4	4
4	4
4	4
16	16
16	16
4	4
16	16
4	4
4	4
4	3
4	4
4	4
16	16
4	4
4	4
4	4
4	16
4	4
4	4
16	16
16	4
4	4
4	4
4	16
4	3
4	16
4	4
4	16
4	4
4	4
4	6
16	16
3	4
4	4
16	16
4	4
4	4
4	3
4	4
4	4
4	4
16	4
16	16
4	4
4	3
4	4
4	16
16	16
16	16
16	16
3	16
4	16
4	4
16	16
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
15	15
4	4
8	8
3	4
4	4
4	4
16	16
4	4
16	16
4	4
4	4
4	3
4	4
16	4
16	3
4	4
4	4
4	4
16	16
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
8	16
16	4
16	16
4	4
4	4
16	16
3	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	8
4	4
4	4
4	4
16	16
3	16
4	4
16	16
16	16
13	13
4	4
4	3
4	16
4	4
4	4
8	8
16	3
16	4
4	3
3	4
4	4
16	16
16	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	3
4	4
4	3
4	4
16	16
4	7
4	4
16	16
13	16
4	4
4	4
4	16
4	16
4	3
4	4
4	16
13	13
3	3
16	16
4	4
16	16
4	4
3	4
16	4
4	3
4	4
4	4
16	4
4	16
16	16
4	4
16	16
4	4
16	16
8	3
4	4
16	16
16	16
16	16
4	4
16	6
4	4
3	3
4	4
4	4
4	4
4	16
4	4
4	4
16	16
8	4
4	4
16	3
4	4
4	4
4	4
4	16
4	4
4	8
16	16
4	4
4	4
4	4
4	4
16	3
16	16
13	16
4	16
16	16
4	4
4	4
16	3
4	4
4	4
16	4
16	16
3	4
4	4
16	16
4	3
4	16
4	3
16	16
16	16
4	16
4	4
4	4
13	4
4	4
4	4
4	4
4	4
4	3
4	3
4	4
16	16
4	4
16	16
4	4
4	3
4	4
4	4
4	4
4	4
4	16
16	16
4	16
4	4
3	3
16	16
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
16	3
4	3
4	4
4	4
11	3
4	4
16	16
4	4
4	4
4	4
4	3
4	4
16	4
4	16
4	4
4	4
4	4
4	4
4	4
4	3
4	4
16	4
4	4
8	8
11	13
15	15
4	11
16	16
16	16
4	4
4	4
4	4
16	16
4	3
3	3
4	4
4	4
4	4
4	4
4	4
16	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
16	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
16	16
4	4
4	4
16	4
3	16
4	4
13	14
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	16
4	4
4	16
16	4
4	4
4	16
4	4
16	16
4	4
4	4
4	4
16	16
4	16
4	16
4	16
16	16
4	4
4	4
4	4
4	4
4	4
3	4
8	16
4	4
4	4
4	4
4	4
4	4
4	3
4	3
4	3
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
16	16
4	4
4	4
4	3
4	4
16	16
13	13
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	3
4	4
4	4
4	4
4	4
16	16
4	3
4	4
4	4
4	4
4	4
16	16
4	3
4	3
4	4
16	16
4	3
4	16
16	16
4	4
4	4
8	7
4	4
4	4
4	4
4	4
8	6
4	4
8	3
4	3
4	4
16	3
13	13
4	4
16	16
16	4
4	4
4	4
8	6
13	13
16	16
4	4
4	3
4	4
3	3
4	4
4	4
16	16
4	4
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	3
16	16
4	4
4	4
4	16
4	4
4	4
4	3
4	3
4	4
4	4
4	11
4	4
4	4
4	16
4	4
4	4
4	4
4	3
3	3
4	4
4	4
4	3
4	4
4	4
4	4
4	16
16	16
16	16
4	4
4	4
4	16
4	4
4	4
4	3
4	4
4	4
4	4
16	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
4	4
3	3
4	4
4	4
4	4
4	8
4	4
15	15
4	4
3	3
4	4
4	16
4	4
16	4
16	16
4	16
4	4
4	4
16	16
3	4
4	4
4	4
16	16
13	13
4	4
4	4
4	16
4	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
8	8
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
16	16
4	3
4	4
4	4
16	4
4	4
4	4
4	4
16	4
4	4
4	3
4	4
4	4
4	16
4	4
4	16
16	16
4	4
4	4
16	16
16	3
13	14
4	4
4	16
4	4
4	4
16	16
4	4
4	4
8	7
4	4
4	4
4	4
4	3
4	4
4	4
4	4
4	6
4	4
4	4
8	8
4	4
4	4
16	16
16	16
4	4
4	4
4	4
15	15
4	3
4	4
4	16
4	4
4	4
16	16
4	16
4	4
4	4
16	4
16	3
4	3
4	4
4	4
4	3
16	16
4	4
4	4
4	16
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	16
4	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
16	16
6	6
4	4
4	4
4	4
4	4
16	16
16	16
4	16
4	4
4	4
4	4
4	4
4	4
4	4
8	6
4	4
4	4
16	16
16	16
4	3
4	16
4	4
16	16
16	3
4	4
3	3
4	16
16	16
4	16
16	16
4	16
16	4
4	3
4	4
4	4
13	13
4	16
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	4
4	4
4	4
4	3
4	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
16	4
4	4
4	4
4	4
16	16
4	4
4	4
4	4
16	16
4	4
4	3
4	3
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
16	16
4	4
4	4
4	4
4	4
16	3
16	16
4	4
4	4
4	4
16	3
4	4
4	4
4	3
4	4
4	4
4	4
4	4
16	16
16	16
8	7
3	4
4	4
4	4
3	4
4	4
4	4
16	3
15	16
4	16
16	16
16	4
4	4
4	16
4	16
4	4
4	4
3	4
4	4
4	4
4	4
4	4
16	3
4	4
4	16
4	4
4	8
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	16
4	6
16	16
4	4
4	16
4	3
4	4
16	16
16	16
4	4
16	3
4	4
4	4
4	4
16	3
4	4
16	16
4	4
4	4
4	4
4	4
4	3
4	3
4	4
4	4
16	8
4	4
16	16
4	4
4	4
16	16
4	4
4	4
4	16
4	4
11	11
4	16
4	4
4	4
4	4
4	4
4	4
16	4
4	4
16	16
4	16
16	16
4	3
16	16
4	4
4	16
16	16
4	4
4	16
16	16
4	4
4	3
8	8
4	4
4	3
4	4
4	4
4	4
4	3
4	4
16	16
4	4
4	16
4	4
16	16
4	16
4	4
4	4
4	4
4	3
4	4
4	4
8	6
4	4
16	3
4	4
4	13
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	4
4	3
4	4
4	4
4	4
4	4
4	3
4	4
16	16
8	5
4	4
4	4
4	4
16	16
16	7
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
16	4
16	3
4	4
16	16
11	4
4	4
4	4
16	16
4	4
4	4
4	4
4	4
4	4
16	16
4	4
4	4
16	16
16	16
4	4
